OBJECTID,ESTADO_SUPERFICIAL,FECHA_ESTADO,CalCodigo
"86394","2",2025/12/31 00:00:00,"520555"
"86395","1",2025/12/31 00:00:00,"297173"
"86396","2",2025/12/31 00:00:00,"482245"
"86397","1",2025/12/31 00:00:00,"159155"
"86398","2",2025/12/31 00:00:00,"603078"
"86399","2",2025/12/31 00:00:00,"410151"
"86400","2",2025/12/31 00:00:00,"411492"
"86401","1",2025/12/31 00:00:00,"170941"
"86402","1",2025/12/31 00:00:00,"138808"
"86403","1",2025/12/31 00:00:00,"410227"
"86404","2",2025/12/31 00:00:00,"91018841"
"86405","1",2025/12/31 00:00:00,"471206"
"86406","1",2025/12/31 00:00:00,"304235"
"86407","1",2025/12/31 00:00:00,"471624"
"86408","2",2025/12/31 00:00:00,"91013841"
"86409","1",2025/12/31 00:00:00,"603344"
"86410","1",2025/12/31 00:00:00,"463174"
"86411","2",2025/12/31 00:00:00,"185792"
"86412","2",2025/12/31 00:00:00,"148751"
"86413","2",2025/12/31 00:00:00,"91022645"
"86414","2",2025/12/31 00:00:00,"91010043"
"86415","2",2025/12/31 00:00:00,"201033"
"86416","1",2025/12/31 00:00:00,"454112"
"86417","2",2025/12/31 00:00:00,"2502357"
"86418","2",2025/12/31 00:00:00,"511527"
"86419","1",2025/12/31 00:00:00,"461157"
"86420","2",2025/12/31 00:00:00,"91031635"
"86421","1",2025/12/31 00:00:00,"369706"
"86422","1",2025/12/31 00:00:00,"165781"
"86423","1",2025/12/31 00:00:00,"140708"
"86424","2",2025/12/31 00:00:00,"169635"
"86425","2",2025/12/31 00:00:00,"411986"
"86426","2",2025/12/31 00:00:00,"184377"
"86427","2",2025/12/31 00:00:00,"166176"
"86428","2",2025/12/31 00:00:00,"159034"
"86429","2",2025/12/31 00:00:00,"189596"
"86430","2",2025/12/31 00:00:00,"420151"
"86431","2",2025/12/31 00:00:00,"165410"
"86432","2",2025/12/31 00:00:00,"180059"
"86433","2",2025/12/31 00:00:00,"365637"
"86434","2",2025/12/31 00:00:00,"91031702"
"86435","2",2025/12/31 00:00:00,"187205"
"86436","2",2025/12/31 00:00:00,"91033204"
"86437","2",2025/12/31 00:00:00,"201666"
"86438","2",2025/12/31 00:00:00,"154913"
"86439","2",2025/12/31 00:00:00,"189358"
"86440","2",2025/12/31 00:00:00,"413232"
"86441","2",2025/12/31 00:00:00,"159461"
"86442","2",2025/12/31 00:00:00,"187133"
"86443","3",2025/12/31 00:00:00,"458431"
"86444","2",2025/12/31 00:00:00,"445243"
"86445","2",2025/12/31 00:00:00,"412980"
"86446","2",2025/12/31 00:00:00,"186932"
"86447","2",2025/12/31 00:00:00,"187092"
"86448","3",2025/12/31 00:00:00,"175062"
"86449","2",2025/12/31 00:00:00,"167964"
"86450","2",2025/12/31 00:00:00,"186133"
"86451","2",2025/12/31 00:00:00,"174359"
"86452","2",2025/12/31 00:00:00,"388481"
"86453","1",2025/12/31 00:00:00,"206700"
"86454","2",2025/12/31 00:00:00,"187279"
"86455","2",2025/12/31 00:00:00,"91014112"
"86456","2",2025/12/31 00:00:00,"200881"
"86457","2",2025/12/31 00:00:00,"514038"
"86458","2",2025/12/31 00:00:00,"148875"
"86459","2",2025/12/31 00:00:00,"152776"
"86460","2",2025/12/31 00:00:00,"147461"
"86461","2",2025/12/31 00:00:00,"471944"
"86462","2",2025/12/31 00:00:00,"159654"
"86463","2",2025/12/31 00:00:00,"173044"
"86464","2",2025/12/31 00:00:00,"604280"
"86465","2",2025/12/31 00:00:00,"187935"
"86466","2",2025/12/31 00:00:00,"188155"
"86467","2",2025/12/31 00:00:00,"188399"
"86468","2",2025/12/31 00:00:00,"471703"
"86469","2",2025/12/31 00:00:00,"24121291"
"86470","2",2025/12/31 00:00:00,"141339"
"86471","2",2025/12/31 00:00:00,"171182"
"86472","2",2025/12/31 00:00:00,"154608"
"86473","2",2025/12/31 00:00:00,"91019537"
"86474","2",2025/12/31 00:00:00,"178117"
"86475","2",2025/12/31 00:00:00,"184434"
"86476","2",2025/12/31 00:00:00,"91020646"
"86477","2",2025/12/31 00:00:00,"352741"
"86478","2",2025/12/31 00:00:00,"525281"
"86479","2",2025/12/31 00:00:00,"182649"
"86480","2",2025/12/31 00:00:00,"91012995"
"86481","2",2025/12/31 00:00:00,"159503"
"86482","1",2025/12/31 00:00:00,"213923"
"86483","2",2025/12/31 00:00:00,"175550"
"86484","2",2025/12/31 00:00:00,"527601"
"86485","2",2025/12/31 00:00:00,"512919"
"86486","2",2025/12/31 00:00:00,"146502"
"86487","2",2025/12/31 00:00:00,"91019009"
"86488","3",2025/12/31 00:00:00,"297281"
"86489","2",2025/12/31 00:00:00,"184286"
"86490","1",2025/12/31 00:00:00,"91026449"
"86491","2",2025/12/31 00:00:00,"171391"
"86492","3",2025/12/31 00:00:00,"809418"
"86493","2",2025/12/31 00:00:00,"146090"
"86494","2",2025/12/31 00:00:00,"472345"
"86495","2",2025/12/31 00:00:00,"166796"
"86496","1",2025/12/31 00:00:00,"473662"
"86497","2",2025/12/31 00:00:00,"364445"
"86498","2",2025/12/31 00:00:00,"357864"
"86499","2",2025/12/31 00:00:00,"91017804"
"86500","1",2025/12/31 00:00:00,"91032811"
"86501","2",2025/12/31 00:00:00,"187785"
"86502","1",2025/12/31 00:00:00,"91023236"
"86503","1",2025/12/31 00:00:00,"423267"
"86504","6",2025/12/31 00:00:00,"91014032"
"86505","2",2025/12/31 00:00:00,"526578"
"86506","2",2025/12/31 00:00:00,"150865"
"86507","2",2025/12/31 00:00:00,"320206"
"86508","2",2025/12/31 00:00:00,"297477"
"86509","2",2025/12/31 00:00:00,"151533"
"86510","2",2025/12/31 00:00:00,"163293"
"86511","2",2025/12/31 00:00:00,"2518240"
"86512","2",2025/12/31 00:00:00,"513103"
"86513","2",2025/12/31 00:00:00,"187337"
"86514","2",2025/12/31 00:00:00,"24122922"
"86515","2",2025/12/31 00:00:00,"356317"
"86516","2",2025/12/31 00:00:00,"152837"
"86517","2",2025/12/31 00:00:00,"146174"
"86518","2",2025/12/31 00:00:00,"517285"
"86519","2",2025/12/31 00:00:00,"144684"
"86520","2",2025/12/31 00:00:00,"170477"
"86521","2",2025/12/31 00:00:00,"91011019"
"86522","2",2025/12/31 00:00:00,"174751"
"86523","3",2025/12/31 00:00:00,"521092"
"86524","2",2025/12/31 00:00:00,"91022621"
"86525","2",2025/12/31 00:00:00,"157181"
"86526","2",2025/12/31 00:00:00,"140246"
"86527","2",2025/12/31 00:00:00,"209122"
"86528","2",2025/12/31 00:00:00,"184628"
"86529","2",2025/12/31 00:00:00,"178930"
"86530","2",2025/12/31 00:00:00,"410214"
"86531","1",2025/12/31 00:00:00,"324476"
"86532","2",2025/12/31 00:00:00,"24119669"
"86533","1",2025/12/31 00:00:00,"91017643"
"86534","2",2025/12/31 00:00:00,"136682"
"86535","2",2025/12/31 00:00:00,"200153"
"86536","2",2025/12/31 00:00:00,"444133"
"86537","1",2025/12/31 00:00:00,"155837"
"86538","2",2025/12/31 00:00:00,"502615"
"86539","2",2025/12/31 00:00:00,"169093"
"86540","2",2025/12/31 00:00:00,"533690"
"86541","2",2025/12/31 00:00:00,"414334"
"86542","2",2025/12/31 00:00:00,"300725"
"86543","2",2025/12/31 00:00:00,"91015637"
"86544","2",2025/12/31 00:00:00,"415563"
"86545","2",2025/12/31 00:00:00,"351617"
"86546","1",2025/12/31 00:00:00,"147721"
"86547","1",2025/12/31 00:00:00,"291272"
"86548","2",2025/12/31 00:00:00,"365139"
"86549","1",2025/12/31 00:00:00,"172414"
"86550","2",2025/12/31 00:00:00,"321389"
"86551","2",2025/12/31 00:00:00,"143738"
"86552","1",2025/12/31 00:00:00,"290337"
"86553","1",2025/12/31 00:00:00,"208958"
"86554","2",2025/12/31 00:00:00,"163044"
"86555","1",2025/12/31 00:00:00,"367600"
"86556","2",2025/12/31 00:00:00,"601429"
"86557","2",2025/12/31 00:00:00,"181053"
"86558","2",2025/12/31 00:00:00,"148220"
"86559","2",2025/12/31 00:00:00,"172542"
"86560","2",2025/12/31 00:00:00,"419560"
"86561","2",2025/12/31 00:00:00,"189357"
"86562","3",2025/12/31 00:00:00,"155839"
"86563","1",2025/12/31 00:00:00,"203862"
"86564","2",2025/12/31 00:00:00,"24122839"
"86565","2",2025/12/31 00:00:00,"146584"
"86566","2",2025/12/31 00:00:00,"151337"
"86567","2",2025/12/31 00:00:00,"518048"
"86568","2",2025/12/31 00:00:00,"412685"
"86569","2",2025/12/31 00:00:00,"178001"
"86570","1",2025/12/31 00:00:00,"457538"
"86571","1",2025/12/31 00:00:00,"159134"
"86572","2",2025/12/31 00:00:00,"168296"
"86573","2",2025/12/31 00:00:00,"145587"
"86574","1",2025/12/31 00:00:00,"24121685"
"86575","2",2025/12/31 00:00:00,"507403"
"86576","6",2025/12/31 00:00:00,"350945"
"86577","2",2025/12/31 00:00:00,"91024420"
"86578","2",2025/12/31 00:00:00,"152705"
"86579","2",2025/12/31 00:00:00,"363638"
"86580","2",2025/12/31 00:00:00,"91024453"
"86581","2",2025/12/31 00:00:00,"158064"
"86582","2",2025/12/31 00:00:00,"181527"
"86583","1",2025/12/31 00:00:00,"164428"
"86584","1",2025/12/31 00:00:00,"212445"
"86585","2",2025/12/31 00:00:00,"164177"
"86586","2",2025/12/31 00:00:00,"91019193"
"86587","2",2025/12/31 00:00:00,"151369"
"86588","2",2025/12/31 00:00:00,"184681"
"86589","2",2025/12/31 00:00:00,"176994"
"86590","2",2025/12/31 00:00:00,"205938"
"86591","2",2025/12/31 00:00:00,"91012179"
"86592","1",2025/12/31 00:00:00,"138327"
"86593","3",2025/12/31 00:00:00,"381853"
"86594","2",2025/12/31 00:00:00,"350870"
"86595","2",2025/12/31 00:00:00,"461898"
"86596","2",2025/12/31 00:00:00,"154508"
"86597","2",2025/12/31 00:00:00,"156171"
"86598","1",2025/12/31 00:00:00,"904154"
"86599","1",2025/12/31 00:00:00,"154371"
"86600","2",2025/12/31 00:00:00,"603008"
"86601","1",2025/12/31 00:00:00,"443430"
"86602","2",2025/12/31 00:00:00,"177685"
"86603","2",2025/12/31 00:00:00,"142318"
"86604","2",2025/12/31 00:00:00,"137099"
"86605","2",2025/12/31 00:00:00,"388544"
"86606","2",2025/12/31 00:00:00,"156917"
"86607","1",2025/12/31 00:00:00,"445504"
"86608","2",2025/12/31 00:00:00,"148313"
"86609","1",2025/12/31 00:00:00,"151121"
"86610","2",2025/12/31 00:00:00,"412968"
"86611","2",2025/12/31 00:00:00,"508474"
"86612","2",2025/12/31 00:00:00,"187269"
"86613","2",2025/12/31 00:00:00,"91019063"
"86614","1",2025/12/31 00:00:00,"91023206"
"86615","2",2025/12/31 00:00:00,"91025005"
"86616","2",2025/12/31 00:00:00,"180137"
"86617","2",2025/12/31 00:00:00,"180762"
"86618","2",2025/12/31 00:00:00,"184154"
"86619","6",2025/12/31 00:00:00,"91066444"
"86620","2",2025/12/31 00:00:00,"174163"
"86621","2",2025/12/31 00:00:00,"381762"
"86622","2",2025/12/31 00:00:00,"189341"
"86623","2",2025/12/31 00:00:00,"412310"
"86624","2",2025/12/31 00:00:00,"145626"
"86625","2",2025/12/31 00:00:00,"186729"
"86626","2",2025/12/31 00:00:00,"356652"
"86627","2",2025/12/31 00:00:00,"176067"
"86628","2",2025/12/31 00:00:00,"157791"
"86629","1",2025/12/31 00:00:00,"91022143"
"86630","2",2025/12/31 00:00:00,"179714"
"86631","2",2025/12/31 00:00:00,"355486"
"86632","2",2025/12/31 00:00:00,"188451"
"86633","1",2025/12/31 00:00:00,"296242"
"86634","2",2025/12/31 00:00:00,"452950"
"86635","2",2025/12/31 00:00:00,"91063324"
"86636","2",2025/12/31 00:00:00,"167422"
"86637","1",2025/12/31 00:00:00,"91017502"
"86638","2",2025/12/31 00:00:00,"323442"
"86639","1",2025/12/31 00:00:00,"455904"
"86640","4",2025/12/31 00:00:00,"91031013"
"86641","5",2025/12/31 00:00:00,"472269"
"86642","2",2025/12/31 00:00:00,"186300"
"86643","2",2025/12/31 00:00:00,"91063767"
"86644","2",2025/12/31 00:00:00,"91065685"
"86645","2",2025/12/31 00:00:00,"162177"
"86646","2",2025/12/31 00:00:00,"522462"
"86647","1",2025/12/31 00:00:00,"462829"
"86648","2",2025/12/31 00:00:00,"179756"
"86649","5",2025/12/31 00:00:00,"172643"
"86650","2",2025/12/31 00:00:00,"367717"
"86651","1",2025/12/31 00:00:00,"299546"
"86652","2",2025/12/31 00:00:00,"91011112"
"86653","2",2025/12/31 00:00:00,"902614"
"86654","2",2025/12/31 00:00:00,"187719"
"86655","6",2025/12/31 00:00:00,"91064950"
"86656","2",2025/12/31 00:00:00,"386459"
"86657","2",2025/12/31 00:00:00,"91022186"
"86658","3",2025/12/31 00:00:00,"300901"
"86659","2",2025/12/31 00:00:00,"533947"
"86660","2",2025/12/31 00:00:00,"159620"
"86661","2",2025/12/31 00:00:00,"178677"
"86662","2",2025/12/31 00:00:00,"91019621"
"86663","2",2025/12/31 00:00:00,"189023"
"86664","2",2025/12/31 00:00:00,"169695"
"86665","2",2025/12/31 00:00:00,"161932"
"86666","2",2025/12/31 00:00:00,"206859"
"86667","2",2025/12/31 00:00:00,"522718"
"86668","2",2025/12/31 00:00:00,"153051"
"86669","2",2025/12/31 00:00:00,"148898"
"86670","2",2025/12/31 00:00:00,"160135"
"86671","2",2025/12/31 00:00:00,"463276"
"86672","2",2025/12/31 00:00:00,"189090"
"86673","2",2025/12/31 00:00:00,"534300"
"86674","2",2025/12/31 00:00:00,"91017780"
"86675","2",2025/12/31 00:00:00,"189121"
"86676","2",2025/12/31 00:00:00,"91065700"
"86677","2",2025/12/31 00:00:00,"411532"
"86678","2",2025/12/31 00:00:00,"305588"
"86679","2",2025/12/31 00:00:00,"381162"
"86680","2",2025/12/31 00:00:00,"178163"
"86681","2",2025/12/31 00:00:00,"418192"
"86682","2",2025/12/31 00:00:00,"480683"
"86683","2",2025/12/31 00:00:00,"305789"
"86684","2",2025/12/31 00:00:00,"306014"
"86685","2",2025/12/31 00:00:00,"183533"
"86686","1",2025/12/31 00:00:00,"169560"
"86687","1",2025/12/31 00:00:00,"204933"
"86688","3",2025/12/31 00:00:00,"137697"
"86689","2",2025/12/31 00:00:00,"169038"
"86690","2",2025/12/31 00:00:00,"145835"
"86691","2",2025/12/31 00:00:00,"459642"
"86692","2",2025/12/31 00:00:00,"321300"
"86693","4",2025/12/31 00:00:00,"91028756"
"86694","1",2025/12/31 00:00:00,"472920"
"86695","1",2025/12/31 00:00:00,"459006"
"86696","2",2025/12/31 00:00:00,"91022575"
"86697","2",2025/12/31 00:00:00,"149421"
"86698","2",2025/12/31 00:00:00,"187496"
"86699","1",2025/12/31 00:00:00,"449621"
"86700","2",2025/12/31 00:00:00,"186344"
"86701","3",2025/12/31 00:00:00,"303293"
"86702","2",2025/12/31 00:00:00,"381200"
"86703","3",2025/12/31 00:00:00,"353482"
"86704","1",2025/12/31 00:00:00,"205866"
"86705","2",2025/12/31 00:00:00,"508620"
"86706","2",2025/12/31 00:00:00,"187192"
"86707","2",2025/12/31 00:00:00,"163383"
"86708","2",2025/12/31 00:00:00,"418042"
"86709","2",2025/12/31 00:00:00,"531178"
"86710","2",2025/12/31 00:00:00,"173272"
"86711","1",2025/12/31 00:00:00,"421689"
"86712","2",2025/12/31 00:00:00,"188463"
"86713","1",2025/12/31 00:00:00,"145038"
"86714","4",2025/12/31 00:00:00,"380101"
"86715","2",2025/12/31 00:00:00,"521623"
"86716","1",2025/12/31 00:00:00,"189866"
"86717","2",2025/12/31 00:00:00,"91018365"
"86718","2",2025/12/31 00:00:00,"137616"
"86719","2",2025/12/31 00:00:00,"603503"
"86720","2",2025/12/31 00:00:00,"176555"
"86721","1",2025/12/31 00:00:00,"204681"
"86722","1",2025/12/31 00:00:00,"204945"
"86723","2",2025/12/31 00:00:00,"362037"
"86724","4",2025/12/31 00:00:00,"165188"
"86725","1",2025/12/31 00:00:00,"364039"
"86726","2",2025/12/31 00:00:00,"188035"
"86727","2",2025/12/31 00:00:00,"512568"
"86728","2",2025/12/31 00:00:00,"513708"
"86729","2",2025/12/31 00:00:00,"183451"
"86730","2",2025/12/31 00:00:00,"415642"
"86731","2",2025/12/31 00:00:00,"186915"
"86732","1",2025/12/31 00:00:00,"447872"
"86733","1",2025/12/31 00:00:00,"153296"
"86734","2",2025/12/31 00:00:00,"160522"
"86735","2",2025/12/31 00:00:00,"147539"
"86736","1",2025/12/31 00:00:00,"204579"
"86737","2",2025/12/31 00:00:00,"521634"
"86738","2",2025/12/31 00:00:00,"514300"
"86739","6",2025/12/31 00:00:00,"805796"
"86740","2",2025/12/31 00:00:00,"186185"
"86741","2",2025/12/31 00:00:00,"91034560"
"86742","2",2025/12/31 00:00:00,"149577"
"86743","2",2025/12/31 00:00:00,"520588"
"86744","2",2025/12/31 00:00:00,"370193"
"86745","1",2025/12/31 00:00:00,"91017272"
"86746","2",2025/12/31 00:00:00,"91030893"
"86747","2",2025/12/31 00:00:00,"165349"
"86748","2",2025/12/31 00:00:00,"184756"
"86749","2",2025/12/31 00:00:00,"421345"
"86750","1",2025/12/31 00:00:00,"454844"
"86751","2",2025/12/31 00:00:00,"91033025"
"86752","2",2025/12/31 00:00:00,"322466"
"86753","6",2025/12/31 00:00:00,"91023782"
"86754","2",2025/12/31 00:00:00,"91020495"
"86755","2",2025/12/31 00:00:00,"91024518"
"86756","2",2025/12/31 00:00:00,"91024517"
"86757","8",2025/12/31 00:00:00,"91010322"
"86758","1",2025/12/31 00:00:00,"175301"
"86759","1",2025/12/31 00:00:00,"422296"
"86760","2",2025/12/31 00:00:00,"163582"
"86761","2",2025/12/31 00:00:00,"472333"
"86762","2",2025/12/31 00:00:00,"179665"
"86763","2",2025/12/31 00:00:00,"290826"
"86764","2",2025/12/31 00:00:00,"91010051"
"86765","2",2025/12/31 00:00:00,"187806"
"86766","2",2025/12/31 00:00:00,"91026474"
"86767","1",2025/12/31 00:00:00,"295409"
"86768","1",2025/12/31 00:00:00,"459171"
"86769","2",2025/12/31 00:00:00,"179520"
"86770","2",2025/12/31 00:00:00,"138812"
"86771","1",2025/12/31 00:00:00,"91024249"
"86772","2",2025/12/31 00:00:00,"168708"
"86773","2",2025/12/31 00:00:00,"156215"
"86774","2",2025/12/31 00:00:00,"518416"
"86775","2",2025/12/31 00:00:00,"381972"
"86776","3",2025/12/31 00:00:00,"91030468"
"86777","2",2025/12/31 00:00:00,"91010508"
"86778","2",2025/12/31 00:00:00,"142039"
"86779","2",2025/12/31 00:00:00,"158748"
"86780","2",2025/12/31 00:00:00,"142685"
"86781","2",2025/12/31 00:00:00,"91034590"
"86782","2",2025/12/31 00:00:00,"91025333"
"86783","2",2025/12/31 00:00:00,"91034676"
"86784","2",2025/12/31 00:00:00,"180194"
"86785","2",2025/12/31 00:00:00,"440828"
"86786","2",2025/12/31 00:00:00,"141671"
"86787","3",2025/12/31 00:00:00,"304883"
"86788","2",2025/12/31 00:00:00,"160798"
"86789","2",2025/12/31 00:00:00,"184546"
"86790","2",2025/12/31 00:00:00,"151672"
"86791","2",2025/12/31 00:00:00,"164235"
"86792","2",2025/12/31 00:00:00,"153074"
"86793","2",2025/12/31 00:00:00,"24122891"
"86794","2",2025/12/31 00:00:00,"158633"
"86795","2",2025/12/31 00:00:00,"156010"
"86796","2",2025/12/31 00:00:00,"173660"
"86797","2",2025/12/31 00:00:00,"462805"
"86798","2",2025/12/31 00:00:00,"146907"
"86799","1",2025/12/31 00:00:00,"211353"
"86800","2",2025/12/31 00:00:00,"178995"
"86801","1",2025/12/31 00:00:00,"447111"
"86802","2",2025/12/31 00:00:00,"158784"
"86803","1",2025/12/31 00:00:00,"462470"
"86804","3",2025/12/31 00:00:00,"156011"
"86805","1",2025/12/31 00:00:00,"24122593"
"86806","2",2025/12/31 00:00:00,"306362"
"86807","2",2025/12/31 00:00:00,"360907"
"86808","1",2025/12/31 00:00:00,"168020"
"86809","2",2025/12/31 00:00:00,"515258"
"86810","2",2025/12/31 00:00:00,"151836"
"86811","2",2025/12/31 00:00:00,"91017789"
"86812","2",2025/12/31 00:00:00,"91062606"
"86813","2",2025/12/31 00:00:00,"9103995"
"86814","2",2025/12/31 00:00:00,"522208"
"86815","2",2025/12/31 00:00:00,"162376"
"86816","2",2025/12/31 00:00:00,"306359"
"86817","2",2025/12/31 00:00:00,"188831"
"86818","2",2025/12/31 00:00:00,"178618"
"86819","2",2025/12/31 00:00:00,"169279"
"86820","2",2025/12/31 00:00:00,"91034621"
"86821","2",2025/12/31 00:00:00,"418527"
"86822","2",2025/12/31 00:00:00,"478867"
"86823","2",2025/12/31 00:00:00,"324087"
"86824","2",2025/12/31 00:00:00,"137844"
"86825","2",2025/12/31 00:00:00,"91023913"
"86826","1",2025/12/31 00:00:00,"141526"
"86827","1",2025/12/31 00:00:00,"154563"
"86828","2",2025/12/31 00:00:00,"142774"
"86829","2",2025/12/31 00:00:00,"2518251"
"86830","2",2025/12/31 00:00:00,"380755"
"86831","2",2025/12/31 00:00:00,"166399"
"86832","2",2025/12/31 00:00:00,"148470"
"86833","2",2025/12/31 00:00:00,"137562"
"86834","2",2025/12/31 00:00:00,"509389"
"86835","1",2025/12/31 00:00:00,"187854"
"86836","2",2025/12/31 00:00:00,"146269"
"86837","2",2025/12/31 00:00:00,"384180"
"86838","2",2025/12/31 00:00:00,"172041"
"86839","2",2025/12/31 00:00:00,"420079"
"86840","2",2025/12/31 00:00:00,"320260"
"86841","2",2025/12/31 00:00:00,"188616"
"86842","2",2025/12/31 00:00:00,"176345"
"86843","2",2025/12/31 00:00:00,"91026767"
"86844","2",2025/12/31 00:00:00,"901148"
"86845","2",2025/12/31 00:00:00,"136688"
"86846","2",2025/12/31 00:00:00,"139550"
"86847","3",2025/12/31 00:00:00,"603979"
"86848","2",2025/12/31 00:00:00,"293039"
"86849","2",2025/12/31 00:00:00,"201839"
"86850","2",2025/12/31 00:00:00,"172532"
"86851","2",2025/12/31 00:00:00,"91013106"
"86852","2",2025/12/31 00:00:00,"293122"
"86853","2",2025/12/31 00:00:00,"443436"
"86854","2",2025/12/31 00:00:00,"305393"
"86855","2",2025/12/31 00:00:00,"185848"
"86856","2",2025/12/31 00:00:00,"153844"
"86857","2",2025/12/31 00:00:00,"521787"
"86858","1",2025/12/31 00:00:00,"91019687"
"86859","4",2025/12/31 00:00:00,"91020739"
"86860","2",2025/12/31 00:00:00,"148086"
"86861","2",2025/12/31 00:00:00,"163591"
"86862","2",2025/12/31 00:00:00,"178613"
"86863","2",2025/12/31 00:00:00,"159981"
"86864","6",2025/12/31 00:00:00,"533648"
"86865","2",2025/12/31 00:00:00,"167744"
"86866","8",2025/12/31 00:00:00,"91014712"
"86867","1",2025/12/31 00:00:00,"24121727"
"86868","6",2025/12/31 00:00:00,"443840"
"86869","2",2025/12/31 00:00:00,"160216"
"86870","2",2025/12/31 00:00:00,"167968"
"86871","2",2025/12/31 00:00:00,"213725"
"86872","2",2025/12/31 00:00:00,"91018249"
"86873","1",2025/12/31 00:00:00,"167342"
"86874","2",2025/12/31 00:00:00,"149514"
"86875","1",2025/12/31 00:00:00,"454814"
"86876","2",2025/12/31 00:00:00,"182347"
"86877","2",2025/12/31 00:00:00,"440756"
"86878","2",2025/12/31 00:00:00,"24123328"
"86879","2",2025/12/31 00:00:00,"91013903"
"86880","2",2025/12/31 00:00:00,"161570"
"86881","1",2025/12/31 00:00:00,"290289"
"86882","2",2025/12/31 00:00:00,"91032962"
"86883","2",2025/12/31 00:00:00,"91019954"
"86884","2",2025/12/31 00:00:00,"154055"
"86885","1",2025/12/31 00:00:00,"419542"
"86886","2",2025/12/31 00:00:00,"162933"
"86887","2",2025/12/31 00:00:00,"464497"
"86888","2",2025/12/31 00:00:00,"187292"
"86889","2",2025/12/31 00:00:00,"457835"
"86890","1",2025/12/31 00:00:00,"210839"
"86891","2",2025/12/31 00:00:00,"176985"
"86892","2",2025/12/31 00:00:00,"305258"
"86893","2",2025/12/31 00:00:00,"149074"
"86894","2",2025/12/31 00:00:00,"166829"
"86895","2",2025/12/31 00:00:00,"24123687"
"86896","1",2025/12/31 00:00:00,"205998"
"86897","5",2025/12/31 00:00:00,"380564"
"86898","2",2025/12/31 00:00:00,"173655"
"86899","1",2025/12/31 00:00:00,"456821"
"86900","2",2025/12/31 00:00:00,"141010"
"86901","2",2025/12/31 00:00:00,"155218"
"86902","2",2025/12/31 00:00:00,"91019882"
"86903","2",2025/12/31 00:00:00,"370385"
"86904","2",2025/12/31 00:00:00,"91013140"
"86905","2",2025/12/31 00:00:00,"515507"
"86906","1",2025/12/31 00:00:00,"172524"
"86907","2",2025/12/31 00:00:00,"148960"
"86908","2",2025/12/31 00:00:00,"416352"
"86909","2",2025/12/31 00:00:00,"156950"
"86910","2",2025/12/31 00:00:00,"91011843"
"86911","2",2025/12/31 00:00:00,"181100"
"86912","2",2025/12/31 00:00:00,"91019104"
"86913","1",2025/12/31 00:00:00,"164463"
"86914","2",2025/12/31 00:00:00,"202638"
"86915","2",2025/12/31 00:00:00,"184867"
"86916","2",2025/12/31 00:00:00,"147876"
"86917","2",2025/12/31 00:00:00,"471893"
"86918","2",2025/12/31 00:00:00,"296631"
"86919","2",2025/12/31 00:00:00,"148991"
"86920","2",2025/12/31 00:00:00,"24123580"
"86921","8",2025/12/31 00:00:00,"170682"
"86922","1",2025/12/31 00:00:00,"454499"
"86923","2",2025/12/31 00:00:00,"178621"
"86924","2",2025/12/31 00:00:00,"465544"
"86925","1",2025/12/31 00:00:00,"505913"
"86926","2",2025/12/31 00:00:00,"504882"
"86927","2",2025/12/31 00:00:00,"483381"
"86928","2",2025/12/31 00:00:00,"163005"
"86929","2",2025/12/31 00:00:00,"509223"
"86930","2",2025/12/31 00:00:00,"298385"
"86931","2",2025/12/31 00:00:00,"183082"
"86932","2",2025/12/31 00:00:00,"146238"
"86933","2",2025/12/31 00:00:00,"181314"
"86934","2",2025/12/31 00:00:00,"165981"
"86935","2",2025/12/31 00:00:00,"173785"
"86936","2",2025/12/31 00:00:00,"91024661"
"86937","2",2025/12/31 00:00:00,"323937"
"86938","2",2025/12/31 00:00:00,"203667"
"86939","2",2025/12/31 00:00:00,"520168"
"86940","2",2025/12/31 00:00:00,"301667"
"86941","1",2025/12/31 00:00:00,"207324"
"86942","2",2025/12/31 00:00:00,"509198"
"86943","2",2025/12/31 00:00:00,"521303"
"86944","2",2025/12/31 00:00:00,"187276"
"86945","2",2025/12/31 00:00:00,"91025310"
"86946","2",2025/12/31 00:00:00,"388061"
"86947","2",2025/12/31 00:00:00,"24122307"
"86948","3",2025/12/31 00:00:00,"290751"
"86949","2",2025/12/31 00:00:00,"186246"
"86950","2",2025/12/31 00:00:00,"185993"
"86951","3",2025/12/31 00:00:00,"461859"
"86952","2",2025/12/31 00:00:00,"91025293"
"86953","2",2025/12/31 00:00:00,"140415"
"86954","1",2025/12/31 00:00:00,"454253"
"86955","2",2025/12/31 00:00:00,"414009"
"86956","2",2025/12/31 00:00:00,"91017865"
"86957","2",2025/12/31 00:00:00,"2518184"
"86958","2",2025/12/31 00:00:00,"91012263"
"86959","2",2025/12/31 00:00:00,"455957"
"86960","2",2025/12/31 00:00:00,"149599"
"86961","2",2025/12/31 00:00:00,"156669"
"86962","2",2025/12/31 00:00:00,"353260"
"86963","2",2025/12/31 00:00:00,"167937"
"86964","2",2025/12/31 00:00:00,"154172"
"86965","3",2025/12/31 00:00:00,"171032"
"86966","2",2025/12/31 00:00:00,"381453"
"86967","2",2025/12/31 00:00:00,"306215"
"86968","2",2025/12/31 00:00:00,"184649"
"86969","2",2025/12/31 00:00:00,"465547"
"86970","1",2025/12/31 00:00:00,"802704"
