ANO;CODIGO_UPL;NOMBRE_UPL;SEXO;EDAD;ORDEN_MCV;CURSODEVIDA;ORDEN_GRUPO_EDAD;GRUPOEDAD;POBLACION
2034;19;Tunjuelito;Hombres;35;5;Adultez;8;35 a 39;1700
2034;19;Tunjuelito;Hombres;36;5;Adultez;8;35 a 39;1686
2034;19;Tunjuelito;Hombres;37;5;Adultez;8;35 a 39;1671
2034;19;Tunjuelito;Hombres;38;5;Adultez;8;35 a 39;1636
2034;19;Tunjuelito;Hombres;39;5;Adultez;8;35 a 39;1590
2034;19;Tunjuelito;Hombres;40;5;Adultez;9;40 a 44;1539
2034;19;Tunjuelito;Hombres;41;5;Adultez;9;40 a 44;1480
2034;19;Tunjuelito;Hombres;42;5;Adultez;9;40 a 44;1420
2034;19;Tunjuelito;Hombres;43;5;Adultez;9;40 a 44;1358
2034;19;Tunjuelito;Hombres;44;5;Adultez;9;40 a 44;1305
2034;19;Tunjuelito;Hombres;45;5;Adultez;10;45 a 49;1244
2034;19;Tunjuelito;Hombres;46;5;Adultez;10;45 a 49;1182
2034;19;Tunjuelito;Hombres;47;5;Adultez;10;45 a 49;1132
2034;19;Tunjuelito;Hombres;48;5;Adultez;10;45 a 49;1096
2034;19;Tunjuelito;Hombres;49;5;Adultez;10;45 a 49;1063
2034;19;Tunjuelito;Hombres;50;5;Adultez;11;50 a 54;1032
2034;19;Tunjuelito;Hombres;51;5;Adultez;11;50 a 54;999
2034;19;Tunjuelito;Hombres;52;5;Adultez;11;50 a 54;962
2034;19;Tunjuelito;Hombres;53;5;Adultez;11;50 a 54;923
2034;19;Tunjuelito;Hombres;54;5;Adultez;11;50 a 54;874
2034;19;Tunjuelito;Hombres;55;5;Adultez;12;55 a 59;823
2034;19;Tunjuelito;Hombres;56;5;Adultez;12;55 a 59;771
2034;19;Tunjuelito;Hombres;57;5;Adultez;12;55 a 59;732
2034;19;Tunjuelito;Hombres;58;5;Adultez;12;55 a 59;699
2034;19;Tunjuelito;Hombres;59;5;Adultez;12;55 a 59;680
2034;19;Tunjuelito;Hombres;60;6;Vejez;13;60 a 64;668
2034;19;Tunjuelito;Hombres;61;6;Vejez;13;60 a 64;660
2034;19;Tunjuelito;Hombres;62;6;Vejez;13;60 a 64;664
2034;19;Tunjuelito;Hombres;63;6;Vejez;13;60 a 64;667
2034;19;Tunjuelito;Hombres;64;6;Vejez;13;60 a 64;669
2034;19;Tunjuelito;Hombres;65;6;Vejez;14;65 a 69;677
2034;19;Tunjuelito;Hombres;66;6;Vejez;14;65 a 69;674
2034;19;Tunjuelito;Hombres;67;6;Vejez;14;65 a 69;670
2034;19;Tunjuelito;Hombres;68;6;Vejez;14;65 a 69;663
2034;19;Tunjuelito;Hombres;69;6;Vejez;14;65 a 69;653
2034;19;Tunjuelito;Hombres;70;6;Vejez;15;70 a 74;631
2034;19;Tunjuelito;Hombres;71;6;Vejez;15;70 a 74;605
2034;19;Tunjuelito;Hombres;72;6;Vejez;15;70 a 74;565
2034;19;Tunjuelito;Hombres;73;6;Vejez;15;70 a 74;527
2034;19;Tunjuelito;Hombres;74;6;Vejez;15;70 a 74;479
2034;19;Tunjuelito;Hombres;75;6;Vejez;16;75 a 79;436
2034;19;Tunjuelito;Hombres;76;6;Vejez;16;75 a 79;396
2034;19;Tunjuelito;Hombres;77;6;Vejez;16;75 a 79;358
2034;19;Tunjuelito;Hombres;78;6;Vejez;16;75 a 79;321
2034;19;Tunjuelito;Hombres;79;6;Vejez;16;75 a 79;289
2034;19;Tunjuelito;Hombres;80;6;Vejez;17;80 a 84;258
2034;19;Tunjuelito;Hombres;81;6;Vejez;17;80 a 84;225
2034;19;Tunjuelito;Hombres;82;6;Vejez;17;80 a 84;196
2034;19;Tunjuelito;Hombres;83;6;Vejez;17;80 a 84;171
2034;19;Tunjuelito;Hombres;84;6;Vejez;17;80 a 84;147
2034;19;Tunjuelito;Hombres;85;6;Vejez;18;85 o más;655
2034;19;Tunjuelito;Mujeres;0;1;Primera Infancia;1;0 a 4;746
2034;19;Tunjuelito;Mujeres;1;1;Primera Infancia;1;0 a 4;761
2034;19;Tunjuelito;Mujeres;2;1;Primera Infancia;1;0 a 4;775
2034;19;Tunjuelito;Mujeres;3;1;Primera Infancia;1;0 a 4;787
2034;19;Tunjuelito;Mujeres;4;1;Primera Infancia;1;0 a 4;796
2034;19;Tunjuelito;Mujeres;5;1;Primera Infancia;2;5 a 9;803
2034;19;Tunjuelito;Mujeres;6;2;Infancia;2;5 a 9;810
2034;19;Tunjuelito;Mujeres;7;2;Infancia;2;5 a 9;817
2034;19;Tunjuelito;Mujeres;8;2;Infancia;2;5 a 9;820
2034;19;Tunjuelito;Mujeres;9;2;Infancia;2;5 a 9;829
2034;19;Tunjuelito;Mujeres;10;2;Infancia;3;10 a 14;832
2034;19;Tunjuelito;Mujeres;11;2;Infancia;3;10 a 14;833
2034;19;Tunjuelito;Mujeres;12;3;Adolescencia;3;10 a 14;834
2034;19;Tunjuelito;Mujeres;13;3;Adolescencia;3;10 a 14;848
2034;19;Tunjuelito;Mujeres;14;3;Adolescencia;3;10 a 14;852
2034;19;Tunjuelito;Mujeres;15;3;Adolescencia;4;15 a 19;856
2034;19;Tunjuelito;Mujeres;16;3;Adolescencia;4;15 a 19;865
2034;19;Tunjuelito;Mujeres;17;3;Adolescencia;4;15 a 19;905
2034;19;Tunjuelito;Mujeres;18;4;Juventud;4;15 a 19;949
2034;19;Tunjuelito;Mujeres;19;4;Juventud;4;15 a 19;1005
2034;19;Tunjuelito;Mujeres;20;4;Juventud;5;20 a 24;1068
2034;19;Tunjuelito;Mujeres;21;4;Juventud;5;20 a 24;1142
2034;19;Tunjuelito;Mujeres;22;4;Juventud;5;20 a 24;1217
2034;19;Tunjuelito;Mujeres;23;4;Juventud;5;20 a 24;1278
2034;19;Tunjuelito;Mujeres;24;4;Juventud;5;20 a 24;1334
2034;19;Tunjuelito;Mujeres;25;4;Juventud;6;25 a 29;1387
2034;19;Tunjuelito;Mujeres;26;4;Juventud;6;25 a 29;1432
2034;19;Tunjuelito;Mujeres;27;4;Juventud;6;25 a 29;1473
2034;19;Tunjuelito;Mujeres;28;4;Juventud;6;25 a 29;1498
2034;19;Tunjuelito;Mujeres;29;5;Adultez;6;25 a 29;1517
2034;19;Tunjuelito;Mujeres;30;5;Adultez;7;30 a 34;1536
2034;19;Tunjuelito;Mujeres;31;5;Adultez;7;30 a 34;1547
2034;19;Tunjuelito;Mujeres;32;5;Adultez;7;30 a 34;1560
2034;19;Tunjuelito;Mujeres;33;5;Adultez;7;30 a 34;1585
2034;19;Tunjuelito;Mujeres;34;5;Adultez;7;30 a 34;1611
2034;19;Tunjuelito;Mujeres;35;5;Adultez;8;35 a 39;1615
2034;19;Tunjuelito;Mujeres;36;5;Adultez;8;35 a 39;1612
2034;19;Tunjuelito;Mujeres;37;5;Adultez;8;35 a 39;1591
2034;19;Tunjuelito;Mujeres;38;5;Adultez;8;35 a 39;1558
2034;19;Tunjuelito;Mujeres;39;5;Adultez;8;35 a 39;1518
2034;19;Tunjuelito;Mujeres;40;5;Adultez;9;40 a 44;1476
2034;19;Tunjuelito;Mujeres;41;5;Adultez;9;40 a 44;1427
2034;19;Tunjuelito;Mujeres;42;5;Adultez;9;40 a 44;1374
2034;19;Tunjuelito;Mujeres;43;5;Adultez;9;40 a 44;1318
2034;19;Tunjuelito;Mujeres;44;5;Adultez;9;40 a 44;1267
2034;19;Tunjuelito;Mujeres;45;5;Adultez;10;45 a 49;1210
2034;19;Tunjuelito;Mujeres;46;5;Adultez;10;45 a 49;1161
2034;19;Tunjuelito;Mujeres;47;5;Adultez;10;45 a 49;1120
2034;19;Tunjuelito;Mujeres;48;5;Adultez;10;45 a 49;1093
2034;19;Tunjuelito;Mujeres;49;5;Adultez;10;45 a 49;1072
2034;19;Tunjuelito;Mujeres;50;5;Adultez;11;50 a 54;1063
2034;19;Tunjuelito;Mujeres;51;5;Adultez;11;50 a 54;1046
2034;19;Tunjuelito;Mujeres;52;5;Adultez;11;50 a 54;1025
2034;19;Tunjuelito;Mujeres;53;5;Adultez;11;50 a 54;996
2034;19;Tunjuelito;Mujeres;54;5;Adultez;11;50 a 54;967
2034;19;Tunjuelito;Mujeres;55;5;Adultez;12;55 a 59;933
2034;19;Tunjuelito;Mujeres;56;5;Adultez;12;55 a 59;905
2034;19;Tunjuelito;Mujeres;57;5;Adultez;12;55 a 59;874
2034;19;Tunjuelito;Mujeres;58;5;Adultez;12;55 a 59;855
2034;19;Tunjuelito;Mujeres;59;5;Adultez;12;55 a 59;844
2034;19;Tunjuelito;Mujeres;60;6;Vejez;13;60 a 64;838
2034;19;Tunjuelito;Mujeres;61;6;Vejez;13;60 a 64;834
2034;19;Tunjuelito;Mujeres;62;6;Vejez;13;60 a 64;838
2034;19;Tunjuelito;Mujeres;63;6;Vejez;13;60 a 64;843
2034;19;Tunjuelito;Mujeres;64;6;Vejez;13;60 a 64;850
2034;19;Tunjuelito;Mujeres;65;6;Vejez;14;65 a 69;852
2034;19;Tunjuelito;Mujeres;66;6;Vejez;14;65 a 69;856
2034;19;Tunjuelito;Mujeres;67;6;Vejez;14;65 a 69;851
2034;19;Tunjuelito;Mujeres;68;6;Vejez;14;65 a 69;842
2034;19;Tunjuelito;Mujeres;69;6;Vejez;14;65 a 69;829
2034;19;Tunjuelito;Mujeres;70;6;Vejez;15;70 a 74;808
2034;19;Tunjuelito;Mujeres;71;6;Vejez;15;70 a 74;782
2034;19;Tunjuelito;Mujeres;72;6;Vejez;15;70 a 74;745
2034;19;Tunjuelito;Mujeres;73;6;Vejez;15;70 a 74;704
2034;19;Tunjuelito;Mujeres;74;6;Vejez;15;70 a 74;653
2034;19;Tunjuelito;Mujeres;75;6;Vejez;16;75 a 79;604
2034;19;Tunjuelito;Mujeres;76;6;Vejez;16;75 a 79;561
2034;19;Tunjuelito;Mujeres;77;6;Vejez;16;75 a 79;515
2034;19;Tunjuelito;Mujeres;78;6;Vejez;16;75 a 79;473
2034;19;Tunjuelito;Mujeres;79;6;Vejez;16;75 a 79;428
2034;19;Tunjuelito;Mujeres;80;6;Vejez;17;80 a 84;387
2034;19;Tunjuelito;Mujeres;81;6;Vejez;17;80 a 84;342
2034;19;Tunjuelito;Mujeres;82;6;Vejez;17;80 a 84;302
2034;19;Tunjuelito;Mujeres;83;6;Vejez;17;80 a 84;267
2034;19;Tunjuelito;Mujeres;84;6;Vejez;17;80 a 84;234
2034;19;Tunjuelito;Mujeres;85;6;Vejez;18;85 o más;1211
2034;20;Rafael Uribe;Hombres;0;1;Primera Infancia;1;0 a 4;2163
2034;20;Rafael Uribe;Hombres;1;1;Primera Infancia;1;0 a 4;2205
2034;20;Rafael Uribe;Hombres;2;1;Primera Infancia;1;0 a 4;2247
2034;20;Rafael Uribe;Hombres;3;1;Primera Infancia;1;0 a 4;2283
2034;20;Rafael Uribe;Hombres;4;1;Primera Infancia;1;0 a 4;2312
2034;20;Rafael Uribe;Hombres;5;1;Primera Infancia;2;5 a 9;2335
2034;20;Rafael Uribe;Hombres;6;2;Infancia;2;5 a 9;2349
2034;20;Rafael Uribe;Hombres;7;2;Infancia;2;5 a 9;2361
2034;20;Rafael Uribe;Hombres;8;2;Infancia;2;5 a 9;2375
2034;20;Rafael Uribe;Hombres;9;2;Infancia;2;5 a 9;2396
2034;20;Rafael Uribe;Hombres;10;2;Infancia;3;10 a 14;2416
2034;20;Rafael Uribe;Hombres;11;2;Infancia;3;10 a 14;2430
2034;20;Rafael Uribe;Hombres;12;3;Adolescencia;3;10 a 14;2457
2034;20;Rafael Uribe;Hombres;13;3;Adolescencia;3;10 a 14;2493
2034;20;Rafael Uribe;Hombres;14;3;Adolescencia;3;10 a 14;2516
2034;20;Rafael Uribe;Hombres;15;3;Adolescencia;4;15 a 19;2551
2034;20;Rafael Uribe;Hombres;16;3;Adolescencia;4;15 a 19;2634
2034;20;Rafael Uribe;Hombres;17;3;Adolescencia;4;15 a 19;2755
2034;20;Rafael Uribe;Hombres;18;4;Juventud;4;15 a 19;2870
2034;20;Rafael Uribe;Hombres;19;4;Juventud;4;15 a 19;3014
2034;20;Rafael Uribe;Hombres;20;4;Juventud;5;20 a 24;3170
2034;20;Rafael Uribe;Hombres;21;4;Juventud;5;20 a 24;3329
2034;20;Rafael Uribe;Hombres;22;4;Juventud;5;20 a 24;3474
2034;20;Rafael Uribe;Hombres;23;4;Juventud;5;20 a 24;3613
2034;20;Rafael Uribe;Hombres;24;4;Juventud;5;20 a 24;3730
2034;20;Rafael Uribe;Hombres;25;4;Juventud;6;25 a 29;3824
2034;20;Rafael Uribe;Hombres;26;4;Juventud;6;25 a 29;3904
2034;20;Rafael Uribe;Hombres;27;4;Juventud;6;25 a 29;3975
2034;20;Rafael Uribe;Hombres;28;4;Juventud;6;25 a 29;4005
2034;20;Rafael Uribe;Hombres;29;5;Adultez;6;25 a 29;4017
2034;20;Rafael Uribe;Hombres;30;5;Adultez;7;30 a 34;4003
2034;20;Rafael Uribe;Hombres;31;5;Adultez;7;30 a 34;3981
2034;20;Rafael Uribe;Hombres;32;5;Adultez;7;30 a 34;3970
2034;20;Rafael Uribe;Hombres;33;5;Adultez;7;30 a 34;4000
2034;20;Rafael Uribe;Hombres;34;5;Adultez;7;30 a 34;3998
2034;20;Rafael Uribe;Hombres;35;5;Adultez;8;35 a 39;4018
2034;20;Rafael Uribe;Hombres;36;5;Adultez;8;35 a 39;4046
2034;20;Rafael Uribe;Hombres;37;5;Adultez;8;35 a 39;4064
2034;20;Rafael Uribe;Hombres;38;5;Adultez;8;35 a 39;4033
2034;20;Rafael Uribe;Hombres;39;5;Adultez;8;35 a 39;3985
2034;20;Rafael Uribe;Hombres;40;5;Adultez;9;40 a 44;3916
2034;20;Rafael Uribe;Hombres;41;5;Adultez;9;40 a 44;3816
2034;20;Rafael Uribe;Hombres;42;5;Adultez;9;40 a 44;3689
2034;20;Rafael Uribe;Hombres;43;5;Adultez;9;40 a 44;3555
2034;20;Rafael Uribe;Hombres;44;5;Adultez;9;40 a 44;3417
2034;20;Rafael Uribe;Hombres;45;5;Adultez;10;45 a 49;3287
2034;20;Rafael Uribe;Hombres;46;5;Adultez;10;45 a 49;3141
2034;20;Rafael Uribe;Hombres;47;5;Adultez;10;45 a 49;3018
2034;20;Rafael Uribe;Hombres;48;5;Adultez;10;45 a 49;2916
2034;20;Rafael Uribe;Hombres;49;5;Adultez;10;45 a 49;2836
2034;20;Rafael Uribe;Hombres;50;5;Adultez;11;50 a 54;2765
2034;20;Rafael Uribe;Hombres;51;5;Adultez;11;50 a 54;2695
2034;20;Rafael Uribe;Hombres;52;5;Adultez;11;50 a 54;2612
2034;20;Rafael Uribe;Hombres;53;5;Adultez;11;50 a 54;2533
2034;20;Rafael Uribe;Hombres;54;5;Adultez;11;50 a 54;2418
2034;20;Rafael Uribe;Hombres;55;5;Adultez;12;55 a 59;2298
2034;20;Rafael Uribe;Hombres;56;5;Adultez;12;55 a 59;2170
2034;20;Rafael Uribe;Hombres;57;5;Adultez;12;55 a 59;2062
2034;20;Rafael Uribe;Hombres;58;5;Adultez;12;55 a 59;1945
2034;20;Rafael Uribe;Hombres;59;5;Adultez;12;55 a 59;1853
2034;20;Rafael Uribe;Hombres;60;6;Vejez;13;60 a 64;1782
2034;20;Rafael Uribe;Hombres;61;6;Vejez;13;60 a 64;1724
2034;20;Rafael Uribe;Hombres;62;6;Vejez;13;60 a 64;1686
2034;20;Rafael Uribe;Hombres;63;6;Vejez;13;60 a 64;1668
2034;20;Rafael Uribe;Hombres;64;6;Vejez;13;60 a 64;1661
2034;20;Rafael Uribe;Hombres;65;6;Vejez;14;65 a 69;1647
2034;20;Rafael Uribe;Hombres;66;6;Vejez;14;65 a 69;1625
2034;20;Rafael Uribe;Hombres;67;6;Vejez;14;65 a 69;1608
2034;20;Rafael Uribe;Hombres;68;6;Vejez;14;65 a 69;1568
2034;20;Rafael Uribe;Hombres;69;6;Vejez;14;65 a 69;1516
2034;20;Rafael Uribe;Hombres;70;6;Vejez;15;70 a 74;1454
2034;20;Rafael Uribe;Hombres;71;6;Vejez;15;70 a 74;1382
2034;20;Rafael Uribe;Hombres;72;6;Vejez;15;70 a 74;1300
2034;20;Rafael Uribe;Hombres;73;6;Vejez;15;70 a 74;1215
2034;20;Rafael Uribe;Hombres;74;6;Vejez;15;70 a 74;1121
2034;20;Rafael Uribe;Hombres;75;6;Vejez;16;75 a 79;1039
2034;20;Rafael Uribe;Hombres;76;6;Vejez;16;75 a 79;956
2034;20;Rafael Uribe;Hombres;77;6;Vejez;16;75 a 79;874
2034;20;Rafael Uribe;Hombres;78;6;Vejez;16;75 a 79;791
2034;20;Rafael Uribe;Hombres;79;6;Vejez;16;75 a 79;716
2034;20;Rafael Uribe;Hombres;80;6;Vejez;17;80 a 84;635
2034;20;Rafael Uribe;Hombres;81;6;Vejez;17;80 a 84;555
2034;20;Rafael Uribe;Hombres;82;6;Vejez;17;80 a 84;483
2034;20;Rafael Uribe;Hombres;83;6;Vejez;17;80 a 84;420
2034;20;Rafael Uribe;Hombres;84;6;Vejez;17;80 a 84;359
2034;20;Rafael Uribe;Hombres;85;6;Vejez;18;85 o más;1495
2034;20;Rafael Uribe;Mujeres;0;1;Primera Infancia;1;0 a 4;2032
2034;20;Rafael Uribe;Mujeres;1;1;Primera Infancia;1;0 a 4;2069
2034;20;Rafael Uribe;Mujeres;2;1;Primera Infancia;1;0 a 4;2103
2034;20;Rafael Uribe;Mujeres;3;1;Primera Infancia;1;0 a 4;2129
2034;20;Rafael Uribe;Mujeres;4;1;Primera Infancia;1;0 a 4;2160
2034;20;Rafael Uribe;Mujeres;5;1;Primera Infancia;2;5 a 9;2182
2034;20;Rafael Uribe;Mujeres;6;2;Infancia;2;5 a 9;2208
2034;20;Rafael Uribe;Mujeres;7;2;Infancia;2;5 a 9;2231
2034;20;Rafael Uribe;Mujeres;8;2;Infancia;2;5 a 9;2256
2034;20;Rafael Uribe;Mujeres;9;2;Infancia;2;5 a 9;2286
2034;20;Rafael Uribe;Mujeres;10;2;Infancia;3;10 a 14;2317
2034;20;Rafael Uribe;Mujeres;11;2;Infancia;3;10 a 14;2345
2034;20;Rafael Uribe;Mujeres;12;3;Adolescencia;3;10 a 14;2382
2034;20;Rafael Uribe;Mujeres;13;3;Adolescencia;3;10 a 14;2438
2034;20;Rafael Uribe;Mujeres;14;3;Adolescencia;3;10 a 14;2483
2034;20;Rafael Uribe;Mujeres;15;3;Adolescencia;4;15 a 19;2539
2034;20;Rafael Uribe;Mujeres;16;3;Adolescencia;4;15 a 19;2621
2034;20;Rafael Uribe;Mujeres;17;3;Adolescencia;4;15 a 19;2733
2034;20;Rafael Uribe;Mujeres;18;4;Juventud;4;15 a 19;2846
2034;20;Rafael Uribe;Mujeres;19;4;Juventud;4;15 a 19;2973
2034;20;Rafael Uribe;Mujeres;20;4;Juventud;5;20 a 24;3105
2034;20;Rafael Uribe;Mujeres;21;4;Juventud;5;20 a 24;3229
2034;20;Rafael Uribe;Mujeres;22;4;Juventud;5;20 a 24;3349
2034;20;Rafael Uribe;Mujeres;23;4;Juventud;5;20 a 24;3432
2034;20;Rafael Uribe;Mujeres;24;4;Juventud;5;20 a 24;3512
2034;20;Rafael Uribe;Mujeres;25;4;Juventud;6;25 a 29;3574
2034;20;Rafael Uribe;Mujeres;26;4;Juventud;6;25 a 29;3634
2034;20;Rafael Uribe;Mujeres;27;4;Juventud;6;25 a 29;3689
2034;20;Rafael Uribe;Mujeres;28;4;Juventud;6;25 a 29;3689
2034;20;Rafael Uribe;Mujeres;29;5;Adultez;6;25 a 29;3686
2034;20;Rafael Uribe;Mujeres;30;5;Adultez;7;30 a 34;3683
2034;20;Rafael Uribe;Mujeres;31;5;Adultez;7;30 a 34;3688
2034;20;Rafael Uribe;Mujeres;32;5;Adultez;7;30 a 34;3712
2034;20;Rafael Uribe;Mujeres;33;5;Adultez;7;30 a 34;3780
2034;20;Rafael Uribe;Mujeres;34;5;Adultez;7;30 a 34;3861
2034;20;Rafael Uribe;Mujeres;35;5;Adultez;8;35 a 39;3922
2034;20;Rafael Uribe;Mujeres;36;5;Adultez;8;35 a 39;3952
2034;20;Rafael Uribe;Mujeres;37;5;Adultez;8;35 a 39;3938
2034;20;Rafael Uribe;Mujeres;38;5;Adultez;8;35 a 39;3905
2034;20;Rafael Uribe;Mujeres;39;5;Adultez;8;35 a 39;3859
2034;20;Rafael Uribe;Mujeres;40;5;Adultez;9;40 a 44;3771
2034;20;Rafael Uribe;Mujeres;41;5;Adultez;9;40 a 44;3674
2034;20;Rafael Uribe;Mujeres;42;5;Adultez;9;40 a 44;3567
2034;20;Rafael Uribe;Mujeres;43;5;Adultez;9;40 a 44;3448
2034;20;Rafael Uribe;Mujeres;44;5;Adultez;9;40 a 44;3329
2034;20;Rafael Uribe;Mujeres;45;5;Adultez;10;45 a 49;3205
2034;20;Rafael Uribe;Mujeres;46;5;Adultez;10;45 a 49;3102
2034;20;Rafael Uribe;Mujeres;47;5;Adultez;10;45 a 49;3018
2034;20;Rafael Uribe;Mujeres;48;5;Adultez;10;45 a 49;2950
2034;20;Rafael Uribe;Mujeres;49;5;Adultez;10;45 a 49;2898
2034;20;Rafael Uribe;Mujeres;50;5;Adultez;11;50 a 54;2870
2034;20;Rafael Uribe;Mujeres;51;5;Adultez;11;50 a 54;2837
2034;20;Rafael Uribe;Mujeres;52;5;Adultez;11;50 a 54;2781
2034;20;Rafael Uribe;Mujeres;53;5;Adultez;11;50 a 54;2697
2034;20;Rafael Uribe;Mujeres;54;5;Adultez;11;50 a 54;2617
2034;20;Rafael Uribe;Mujeres;55;5;Adultez;12;55 a 59;2521
2034;20;Rafael Uribe;Mujeres;56;5;Adultez;12;55 a 59;2428
2034;20;Rafael Uribe;Mujeres;57;5;Adultez;12;55 a 59;2324
2034;20;Rafael Uribe;Mujeres;58;5;Adultez;12;55 a 59;2243
2034;20;Rafael Uribe;Mujeres;59;5;Adultez;12;55 a 59;2182
2034;20;Rafael Uribe;Mujeres;60;6;Vejez;13;60 a 64;2141
2034;20;Rafael Uribe;Mujeres;61;6;Vejez;13;60 a 64;2103
2034;20;Rafael Uribe;Mujeres;62;6;Vejez;13;60 a 64;2090
2034;20;Rafael Uribe;Mujeres;63;6;Vejez;13;60 a 64;2095
2034;20;Rafael Uribe;Mujeres;64;6;Vejez;13;60 a 64;2098
2034;20;Rafael Uribe;Mujeres;65;6;Vejez;14;65 a 69;2089
2034;20;Rafael Uribe;Mujeres;66;6;Vejez;14;65 a 69;2082
2034;20;Rafael Uribe;Mujeres;67;6;Vejez;14;65 a 69;2062
2034;20;Rafael Uribe;Mujeres;68;6;Vejez;14;65 a 69;2019
2034;20;Rafael Uribe;Mujeres;69;6;Vejez;14;65 a 69;1956
2034;20;Rafael Uribe;Mujeres;70;6;Vejez;15;70 a 74;1895
2034;20;Rafael Uribe;Mujeres;71;6;Vejez;15;70 a 74;1815
2034;20;Rafael Uribe;Mujeres;72;6;Vejez;15;70 a 74;1717
2034;20;Rafael Uribe;Mujeres;73;6;Vejez;15;70 a 74;1614
2034;20;Rafael Uribe;Mujeres;74;6;Vejez;15;70 a 74;1510
2034;20;Rafael Uribe;Mujeres;75;6;Vejez;16;75 a 79;1408
2034;20;Rafael Uribe;Mujeres;76;6;Vejez;16;75 a 79;1310
2034;20;Rafael Uribe;Mujeres;77;6;Vejez;16;75 a 79;1212
2034;20;Rafael Uribe;Mujeres;78;6;Vejez;16;75 a 79;1115
2034;20;Rafael Uribe;Mujeres;79;6;Vejez;16;75 a 79;1015
2034;20;Rafael Uribe;Mujeres;80;6;Vejez;17;80 a 84;908
2034;20;Rafael Uribe;Mujeres;81;6;Vejez;17;80 a 84;802
2034;20;Rafael Uribe;Mujeres;82;6;Vejez;17;80 a 84;703
2034;20;Rafael Uribe;Mujeres;83;6;Vejez;17;80 a 84;617
2034;20;Rafael Uribe;Mujeres;84;6;Vejez;17;80 a 84;535
2034;20;Rafael Uribe;Mujeres;85;6;Vejez;18;85 o más;2441
2034;21;San Cristóbal;Hombres;0;1;Primera Infancia;1;0 a 4;1281
2034;21;San Cristóbal;Hombres;1;1;Primera Infancia;1;0 a 4;1308
2034;21;San Cristóbal;Hombres;2;1;Primera Infancia;1;0 a 4;1334
2034;21;San Cristóbal;Hombres;3;1;Primera Infancia;1;0 a 4;1358
2034;21;San Cristóbal;Hombres;4;1;Primera Infancia;1;0 a 4;1375
2034;21;San Cristóbal;Hombres;5;1;Primera Infancia;2;5 a 9;1390
2034;21;San Cristóbal;Hombres;6;2;Infancia;2;5 a 9;1402
2034;21;San Cristóbal;Hombres;7;2;Infancia;2;5 a 9;1411
2034;21;San Cristóbal;Hombres;8;2;Infancia;2;5 a 9;1415
2034;21;San Cristóbal;Hombres;9;2;Infancia;2;5 a 9;1424
2034;21;San Cristóbal;Hombres;10;2;Infancia;3;10 a 14;1429
2034;21;San Cristóbal;Hombres;11;2;Infancia;3;10 a 14;1436
2034;21;San Cristóbal;Hombres;12;3;Adolescencia;3;10 a 14;1452
2034;21;San Cristóbal;Hombres;13;3;Adolescencia;3;10 a 14;1480
2034;21;San Cristóbal;Hombres;14;3;Adolescencia;3;10 a 14;1490
2034;21;San Cristóbal;Hombres;15;3;Adolescencia;4;15 a 19;1513
2034;21;San Cristóbal;Hombres;16;3;Adolescencia;4;15 a 19;1648
2034;21;San Cristóbal;Hombres;17;3;Adolescencia;4;15 a 19;1731
2034;21;San Cristóbal;Hombres;18;4;Juventud;4;15 a 19;1809
2034;21;San Cristóbal;Hombres;19;4;Juventud;4;15 a 19;1912
2034;21;San Cristóbal;Hombres;20;4;Juventud;5;20 a 24;2024
2034;21;San Cristóbal;Hombres;21;4;Juventud;5;20 a 24;2135
2034;21;San Cristóbal;Hombres;22;4;Juventud;5;20 a 24;2238
2034;21;San Cristóbal;Hombres;23;4;Juventud;5;20 a 24;2346
2034;21;San Cristóbal;Hombres;24;4;Juventud;5;20 a 24;2441
2034;21;San Cristóbal;Hombres;25;4;Juventud;6;25 a 29;2529
2034;21;San Cristóbal;Hombres;26;4;Juventud;6;25 a 29;2607
2034;21;San Cristóbal;Hombres;27;4;Juventud;6;25 a 29;2678
2034;21;San Cristóbal;Hombres;28;4;Juventud;6;25 a 29;2720
2034;21;San Cristóbal;Hombres;29;5;Adultez;6;25 a 29;2745
2034;21;San Cristóbal;Hombres;30;5;Adultez;7;30 a 34;2756
2034;21;San Cristóbal;Hombres;31;5;Adultez;7;30 a 34;2754
2034;21;San Cristóbal;Hombres;32;5;Adultez;7;30 a 34;2746
2034;21;San Cristóbal;Hombres;33;5;Adultez;7;30 a 34;2751
2034;21;San Cristóbal;Hombres;34;5;Adultez;7;30 a 34;2725
2034;21;San Cristóbal;Hombres;35;5;Adultez;8;35 a 39;2715
2034;21;San Cristóbal;Hombres;36;5;Adultez;8;35 a 39;2719
2034;21;San Cristóbal;Hombres;37;5;Adultez;8;35 a 39;2712
2034;21;San Cristóbal;Hombres;38;5;Adultez;8;35 a 39;2677
2034;21;San Cristóbal;Hombres;39;5;Adultez;8;35 a 39;2623
2034;21;San Cristóbal;Hombres;40;5;Adultez;9;40 a 44;2552
2034;21;San Cristóbal;Hombres;41;5;Adultez;9;40 a 44;2466
2034;21;San Cristóbal;Hombres;42;5;Adultez;9;40 a 44;2362
2034;21;San Cristóbal;Hombres;43;5;Adultez;9;40 a 44;2256
2034;21;San Cristóbal;Hombres;44;5;Adultez;9;40 a 44;2152
2034;21;San Cristóbal;Hombres;45;5;Adultez;10;45 a 49;2054
2034;21;San Cristóbal;Hombres;46;5;Adultez;10;45 a 49;1957
