ANO;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;SEXO;EDAD;CURSODEVIDA;GRUPOEDAD;POBLACION
2027;1;Usaquén;Mujeres;5;Primera Infancia;00 a 11;2955
2027;2;Chapinero;Mujeres;0;Primera Infancia;00 a 11;700
2027;2;Chapinero;Mujeres;1;Primera Infancia;00 a 11;724
2027;2;Chapinero;Mujeres;2;Primera Infancia;00 a 11;745
2027;2;Chapinero;Mujeres;3;Primera Infancia;00 a 11;763
2027;2;Chapinero;Mujeres;4;Primera Infancia;00 a 11;776
2027;2;Chapinero;Mujeres;5;Primera Infancia;00 a 11;775
2027;3;Santa Fe;Mujeres;0;Primera Infancia;00 a 11;547
2027;3;Santa Fe;Mujeres;1;Primera Infancia;00 a 11;559
2027;3;Santa Fe;Mujeres;2;Primera Infancia;00 a 11;573
2027;3;Santa Fe;Mujeres;3;Primera Infancia;00 a 11;592
2027;3;Santa Fe;Mujeres;4;Primera Infancia;00 a 11;608
2027;3;Santa Fe;Mujeres;5;Primera Infancia;00 a 11;620
2027;4;San Cristóbal;Mujeres;0;Primera Infancia;00 a 11;2040
2027;4;San Cristóbal;Mujeres;1;Primera Infancia;00 a 11;2064
2027;4;San Cristóbal;Mujeres;2;Primera Infancia;00 a 11;2085
2027;4;San Cristóbal;Mujeres;3;Primera Infancia;00 a 11;2101
2027;4;San Cristóbal;Mujeres;4;Primera Infancia;00 a 11;2107
2027;4;San Cristóbal;Mujeres;5;Primera Infancia;00 a 11;2114
2027;5;Usme;Mujeres;0;Primera Infancia;00 a 11;2334
2027;5;Usme;Mujeres;1;Primera Infancia;00 a 11;2366
2027;5;Usme;Mujeres;2;Primera Infancia;00 a 11;2402
2027;5;Usme;Mujeres;3;Primera Infancia;00 a 11;2438
2027;5;Usme;Mujeres;4;Primera Infancia;00 a 11;2467
2027;5;Usme;Mujeres;5;Primera Infancia;00 a 11;2497
2027;6;Tunjuelito;Mujeres;0;Primera Infancia;00 a 11;897
2027;6;Tunjuelito;Mujeres;1;Primera Infancia;00 a 11;908
2027;6;Tunjuelito;Mujeres;2;Primera Infancia;00 a 11;920
2027;6;Tunjuelito;Mujeres;3;Primera Infancia;00 a 11;926
2027;6;Tunjuelito;Mujeres;4;Primera Infancia;00 a 11;927
2027;6;Tunjuelito;Mujeres;5;Primera Infancia;00 a 11;925
2027;7;Bosa;Mujeres;0;Primera Infancia;00 a 11;4230
2027;7;Bosa;Mujeres;1;Primera Infancia;00 a 11;4284
2027;7;Bosa;Mujeres;2;Primera Infancia;00 a 11;4356
2027;7;Bosa;Mujeres;3;Primera Infancia;00 a 11;4428
2027;7;Bosa;Mujeres;4;Primera Infancia;00 a 11;4502
2027;7;Bosa;Mujeres;5;Primera Infancia;00 a 11;4582
2027;8;Kennedy;Mujeres;0;Primera Infancia;00 a 11;5535
2027;8;Kennedy;Mujeres;1;Primera Infancia;00 a 11;5631
2027;8;Kennedy;Mujeres;2;Primera Infancia;00 a 11;5735
2027;8;Kennedy;Mujeres;3;Primera Infancia;00 a 11;5829
2027;8;Kennedy;Mujeres;4;Primera Infancia;00 a 11;5904
2027;8;Kennedy;Mujeres;5;Primera Infancia;00 a 11;6016
2027;9;Fontibón;Mujeres;0;Primera Infancia;00 a 11;1775
2027;9;Fontibón;Mujeres;1;Primera Infancia;00 a 11;1798
2027;9;Fontibón;Mujeres;2;Primera Infancia;00 a 11;1813
2027;9;Fontibón;Mujeres;3;Primera Infancia;00 a 11;1824
2027;9;Fontibón;Mujeres;4;Primera Infancia;00 a 11;1823
2027;9;Fontibón;Mujeres;5;Primera Infancia;00 a 11;1822
2027;10;Engativá;Mujeres;0;Primera Infancia;00 a 11;3617
2027;10;Engativá;Mujeres;1;Primera Infancia;00 a 11;3675
2027;10;Engativá;Mujeres;2;Primera Infancia;00 a 11;3729
2027;10;Engativá;Mujeres;3;Primera Infancia;00 a 11;3776
2027;10;Engativá;Mujeres;4;Primera Infancia;00 a 11;3813
2027;10;Engativá;Mujeres;5;Primera Infancia;00 a 11;3854
2027;11;Suba;Mujeres;0;Primera Infancia;00 a 11;6016
2027;11;Suba;Mujeres;1;Primera Infancia;00 a 11;6098
2027;11;Suba;Mujeres;2;Primera Infancia;00 a 11;6175
2027;11;Suba;Mujeres;3;Primera Infancia;00 a 11;6230
2027;11;Suba;Mujeres;4;Primera Infancia;00 a 11;6279
2027;11;Suba;Mujeres;5;Primera Infancia;00 a 11;6315
2027;12;Barrios Unidos;Mujeres;0;Primera Infancia;00 a 11;521
2027;12;Barrios Unidos;Mujeres;1;Primera Infancia;00 a 11;533
2027;12;Barrios Unidos;Mujeres;2;Primera Infancia;00 a 11;548
2027;12;Barrios Unidos;Mujeres;3;Primera Infancia;00 a 11;561
2027;12;Barrios Unidos;Mujeres;4;Primera Infancia;00 a 11;574
2027;12;Barrios Unidos;Mujeres;5;Primera Infancia;00 a 11;581
2027;13;Teusaquillo;Mujeres;0;Primera Infancia;00 a 11;588
2027;13;Teusaquillo;Mujeres;1;Primera Infancia;00 a 11;606
2027;13;Teusaquillo;Mujeres;2;Primera Infancia;00 a 11;626
2027;13;Teusaquillo;Mujeres;3;Primera Infancia;00 a 11;639
2027;13;Teusaquillo;Mujeres;4;Primera Infancia;00 a 11;651
2027;13;Teusaquillo;Mujeres;5;Primera Infancia;00 a 11;637
2027;14;Los Mártires;Mujeres;0;Primera Infancia;00 a 11;351
2027;14;Los Mártires;Mujeres;1;Primera Infancia;00 a 11;362
2027;14;Los Mártires;Mujeres;2;Primera Infancia;00 a 11;374
2027;14;Los Mártires;Mujeres;3;Primera Infancia;00 a 11;384
2027;14;Los Mártires;Mujeres;4;Primera Infancia;00 a 11;395
2027;14;Los Mártires;Mujeres;5;Primera Infancia;00 a 11;400
2027;15;Antonio Nariño;Mujeres;0;Primera Infancia;00 a 11;323
2027;15;Antonio Nariño;Mujeres;1;Primera Infancia;00 a 11;330
2027;15;Antonio Nariño;Mujeres;2;Primera Infancia;00 a 11;335
2027;15;Antonio Nariño;Mujeres;3;Primera Infancia;00 a 11;340
2027;15;Antonio Nariño;Mujeres;4;Primera Infancia;00 a 11;344
2027;15;Antonio Nariño;Mujeres;5;Primera Infancia;00 a 11;345
2027;16;Puente Aranda;Mujeres;0;Primera Infancia;00 a 11;1032
2027;16;Puente Aranda;Mujeres;1;Primera Infancia;00 a 11;1045
2027;16;Puente Aranda;Mujeres;2;Primera Infancia;00 a 11;1057
2027;16;Puente Aranda;Mujeres;3;Primera Infancia;00 a 11;1065
2027;16;Puente Aranda;Mujeres;4;Primera Infancia;00 a 11;1073
2027;16;Puente Aranda;Mujeres;5;Primera Infancia;00 a 11;1076
2027;17;La Candelaria;Mujeres;0;Primera Infancia;00 a 11;65
2027;17;La Candelaria;Mujeres;1;Primera Infancia;00 a 11;66
2027;17;La Candelaria;Mujeres;2;Primera Infancia;00 a 11;65
2027;17;La Candelaria;Mujeres;3;Primera Infancia;00 a 11;67
2027;17;La Candelaria;Mujeres;4;Primera Infancia;00 a 11;67
2027;17;La Candelaria;Mujeres;5;Primera Infancia;00 a 11;68
2027;18;Rafael Uribe Uribe;Mujeres;0;Primera Infancia;00 a 11;1940
2027;18;Rafael Uribe Uribe;Mujeres;1;Primera Infancia;00 a 11;1962
2027;18;Rafael Uribe Uribe;Mujeres;2;Primera Infancia;00 a 11;1981
2027;18;Rafael Uribe Uribe;Mujeres;3;Primera Infancia;00 a 11;1992
2027;18;Rafael Uribe Uribe;Mujeres;4;Primera Infancia;00 a 11;1997
2027;18;Rafael Uribe Uribe;Mujeres;5;Primera Infancia;00 a 11;2002
2027;19;Ciudad Bolívar;Mujeres;0;Primera Infancia;00 a 11;4023
2027;19;Ciudad Bolívar;Mujeres;1;Primera Infancia;00 a 11;4079
2027;19;Ciudad Bolívar;Mujeres;2;Primera Infancia;00 a 11;4147
2027;19;Ciudad Bolívar;Mujeres;3;Primera Infancia;00 a 11;4221
2027;19;Ciudad Bolívar;Mujeres;4;Primera Infancia;00 a 11;4305
2027;19;Ciudad Bolívar;Mujeres;5;Primera Infancia;00 a 11;4408
2027;20;Sumapaz;Mujeres;0;Primera Infancia;00 a 11;9
2027;20;Sumapaz;Mujeres;1;Primera Infancia;00 a 11;10
2027;20;Sumapaz;Mujeres;2;Primera Infancia;00 a 11;10
2027;20;Sumapaz;Mujeres;3;Primera Infancia;00 a 11;10
2027;20;Sumapaz;Mujeres;4;Primera Infancia;00 a 11;10
2027;20;Sumapaz;Mujeres;5;Primera Infancia;00 a 11;11
2027;0;Bogotá;Mujeres;12;Adolescencia;12 a 17;47585
2027;0;Bogotá;Mujeres;13;Adolescencia;12 a 17;48590
2027;0;Bogotá;Mujeres;14;Adolescencia;12 a 17;49647
2027;0;Bogotá;Mujeres;15;Adolescencia;12 a 17;50824
2027;0;Bogotá;Mujeres;16;Adolescencia;12 a 17;51866
2027;0;Bogotá;Mujeres;17;Adolescencia;12 a 17;53035
2027;1;Usaquén;Mujeres;12;Adolescencia;12 a 17;2991
2027;1;Usaquén;Mujeres;13;Adolescencia;12 a 17;2988
2027;1;Usaquén;Mujeres;14;Adolescencia;12 a 17;2985
2027;1;Usaquén;Mujeres;15;Adolescencia;12 a 17;2997
2027;1;Usaquén;Mujeres;16;Adolescencia;12 a 17;3012
2027;1;Usaquén;Mujeres;17;Adolescencia;12 a 17;3053
2027;2;Chapinero;Mujeres;12;Adolescencia;12 a 17;735
2027;2;Chapinero;Mujeres;13;Adolescencia;12 a 17;714
2027;2;Chapinero;Mujeres;14;Adolescencia;12 a 17;694
2027;2;Chapinero;Mujeres;15;Adolescencia;12 a 17;679
2027;2;Chapinero;Mujeres;16;Adolescencia;12 a 17;668
2027;2;Chapinero;Mujeres;17;Adolescencia;12 a 17;658
2027;3;Santa Fe;Mujeres;12;Adolescencia;12 a 17;675
2027;3;Santa Fe;Mujeres;13;Adolescencia;12 a 17;680
2027;3;Santa Fe;Mujeres;14;Adolescencia;12 a 17;687
2027;3;Santa Fe;Mujeres;15;Adolescencia;12 a 17;698
2027;3;Santa Fe;Mujeres;16;Adolescencia;12 a 17;708
2027;3;Santa Fe;Mujeres;17;Adolescencia;12 a 17;724
2027;4;San Cristóbal;Mujeres;12;Adolescencia;12 a 17;2508
2027;4;San Cristóbal;Mujeres;13;Adolescencia;12 a 17;2617
2027;4;San Cristóbal;Mujeres;14;Adolescencia;12 a 17;2725
2027;4;San Cristóbal;Mujeres;15;Adolescencia;12 a 17;2836
2027;4;San Cristóbal;Mujeres;16;Adolescencia;12 a 17;2939
2027;4;San Cristóbal;Mujeres;17;Adolescencia;12 a 17;3042
2027;5;Usme;Mujeres;12;Adolescencia;12 a 17;2960
2027;5;Usme;Mujeres;13;Adolescencia;12 a 17;3032
2027;5;Usme;Mujeres;14;Adolescencia;12 a 17;3106
2027;5;Usme;Mujeres;15;Adolescencia;12 a 17;3182
2027;5;Usme;Mujeres;16;Adolescencia;12 a 17;3240
2027;5;Usme;Mujeres;17;Adolescencia;12 a 17;3304
2027;6;Tunjuelito;Mujeres;12;Adolescencia;12 a 17;1005
2027;6;Tunjuelito;Mujeres;13;Adolescencia;12 a 17;1033
2027;6;Tunjuelito;Mujeres;14;Adolescencia;12 a 17;1069
2027;6;Tunjuelito;Mujeres;15;Adolescencia;12 a 17;1106
2027;6;Tunjuelito;Mujeres;16;Adolescencia;12 a 17;1138
2027;6;Tunjuelito;Mujeres;17;Adolescencia;12 a 17;1173
2027;7;Bosa;Mujeres;12;Adolescencia;12 a 17;5559
2027;7;Bosa;Mujeres;13;Adolescencia;12 a 17;5718
2027;7;Bosa;Mujeres;14;Adolescencia;12 a 17;5863
2027;7;Bosa;Mujeres;15;Adolescencia;12 a 17;6014
2027;7;Bosa;Mujeres;16;Adolescencia;12 a 17;6136
2027;7;Bosa;Mujeres;17;Adolescencia;12 a 17;6244
2027;8;Kennedy;Mujeres;12;Adolescencia;12 a 17;6879
2027;8;Kennedy;Mujeres;13;Adolescencia;12 a 17;7036
2027;8;Kennedy;Mujeres;14;Adolescencia;12 a 17;7198
2027;8;Kennedy;Mujeres;15;Adolescencia;12 a 17;7379
2027;8;Kennedy;Mujeres;16;Adolescencia;12 a 17;7540
2027;8;Kennedy;Mujeres;17;Adolescencia;12 a 17;7708
2027;9;Fontibón;Mujeres;12;Adolescencia;12 a 17;1976
2027;9;Fontibón;Mujeres;13;Adolescencia;12 a 17;2011
2027;9;Fontibón;Mujeres;14;Adolescencia;12 a 17;2058
2027;9;Fontibón;Mujeres;15;Adolescencia;12 a 17;2110
2027;9;Fontibón;Mujeres;16;Adolescencia;12 a 17;2166
2027;9;Fontibón;Mujeres;17;Adolescencia;12 a 17;2239
2027;10;Engativá;Mujeres;12;Adolescencia;12 a 17;4397
2027;10;Engativá;Mujeres;13;Adolescencia;12 a 17;4509
2027;10;Engativá;Mujeres;14;Adolescencia;12 a 17;4627
2027;10;Engativá;Mujeres;15;Adolescencia;12 a 17;4755
2027;10;Engativá;Mujeres;16;Adolescencia;12 a 17;4871
2027;10;Engativá;Mujeres;17;Adolescencia;12 a 17;5002
2027;11;Suba;Mujeres;12;Adolescencia;12 a 17;7013
2027;11;Suba;Mujeres;13;Adolescencia;12 a 17;7119
2027;11;Suba;Mujeres;14;Adolescencia;12 a 17;7241
2027;11;Suba;Mujeres;15;Adolescencia;12 a 17;7387
2027;11;Suba;Mujeres;16;Adolescencia;12 a 17;7539
2027;11;Suba;Mujeres;17;Adolescencia;12 a 17;7740
2027;12;Barrios Unidos;Mujeres;12;Adolescencia;12 a 17;588
2027;12;Barrios Unidos;Mujeres;13;Adolescencia;12 a 17;594
2027;12;Barrios Unidos;Mujeres;14;Adolescencia;12 a 17;608
2027;12;Barrios Unidos;Mujeres;15;Adolescencia;12 a 17;631
2027;12;Barrios Unidos;Mujeres;16;Adolescencia;12 a 17;648
2027;12;Barrios Unidos;Mujeres;17;Adolescencia;12 a 17;671
2027;13;Teusaquillo;Mujeres;12;Adolescencia;12 a 17;587
2027;13;Teusaquillo;Mujeres;13;Adolescencia;12 a 17;581
2027;13;Teusaquillo;Mujeres;14;Adolescencia;12 a 17;581
2027;13;Teusaquillo;Mujeres;15;Adolescencia;12 a 17;580
2027;13;Teusaquillo;Mujeres;16;Adolescencia;12 a 17;580
2027;13;Teusaquillo;Mujeres;17;Adolescencia;12 a 17;586
2027;14;Los Mártires;Mujeres;12;Adolescencia;12 a 17;448
2027;14;Los Mártires;Mujeres;13;Adolescencia;12 a 17;449
2027;14;Los Mártires;Mujeres;14;Adolescencia;12 a 17;450
2027;14;Los Mártires;Mujeres;15;Adolescencia;12 a 17;454
2027;14;Los Mártires;Mujeres;16;Adolescencia;12 a 17;458
2027;14;Los Mártires;Mujeres;17;Adolescencia;12 a 17;458
2027;15;Antonio Nariño;Mujeres;12;Adolescencia;12 a 17;379
2027;15;Antonio Nariño;Mujeres;13;Adolescencia;12 a 17;391
2027;15;Antonio Nariño;Mujeres;14;Adolescencia;12 a 17;405
2027;15;Antonio Nariño;Mujeres;15;Adolescencia;12 a 17;426
2027;15;Antonio Nariño;Mujeres;16;Adolescencia;12 a 17;442
2027;15;Antonio Nariño;Mujeres;17;Adolescencia;12 a 17;467
2027;16;Puente Aranda;Mujeres;12;Adolescencia;12 a 17;1191
2027;16;Puente Aranda;Mujeres;13;Adolescencia;12 a 17;1233
2027;16;Puente Aranda;Mujeres;14;Adolescencia;12 a 17;1278
2027;16;Puente Aranda;Mujeres;15;Adolescencia;12 a 17;1327
2027;16;Puente Aranda;Mujeres;16;Adolescencia;12 a 17;1374
2027;16;Puente Aranda;Mujeres;17;Adolescencia;12 a 17;1425
2027;17;La Candelaria;Mujeres;12;Adolescencia;12 a 17;64
2027;17;La Candelaria;Mujeres;13;Adolescencia;12 a 17;64
2027;17;La Candelaria;Mujeres;14;Adolescencia;12 a 17;66
2027;17;La Candelaria;Mujeres;15;Adolescencia;12 a 17;68
2027;17;La Candelaria;Mujeres;16;Adolescencia;12 a 17;69
2027;17;La Candelaria;Mujeres;17;Adolescencia;12 a 17;71
2027;18;Rafael Uribe Uribe;Mujeres;12;Adolescencia;12 a 17;2293
2027;18;Rafael Uribe Uribe;Mujeres;13;Adolescencia;12 a 17;2385
2027;18;Rafael Uribe Uribe;Mujeres;14;Adolescencia;12 a 17;2479
2027;18;Rafael Uribe Uribe;Mujeres;15;Adolescencia;12 a 17;2569
2027;18;Rafael Uribe Uribe;Mujeres;16;Adolescencia;12 a 17;2643
2027;18;Rafael Uribe Uribe;Mujeres;17;Adolescencia;12 a 17;2732
2027;19;Ciudad Bolívar;Mujeres;12;Adolescencia;12 a 17;5320
2027;19;Ciudad Bolívar;Mujeres;13;Adolescencia;12 a 17;5418
2027;19;Ciudad Bolívar;Mujeres;14;Adolescencia;12 a 17;5507
2027;19;Ciudad Bolívar;Mujeres;15;Adolescencia;12 a 17;5604
2027;19;Ciudad Bolívar;Mujeres;16;Adolescencia;12 a 17;5670
2027;19;Ciudad Bolívar;Mujeres;17;Adolescencia;12 a 17;5711
2027;20;Sumapaz;Mujeres;12;Adolescencia;12 a 17;17
2027;20;Sumapaz;Mujeres;13;Adolescencia;12 a 17;18
2027;20;Sumapaz;Mujeres;14;Adolescencia;12 a 17;20
2027;20;Sumapaz;Mujeres;15;Adolescencia;12 a 17;22
2027;20;Sumapaz;Mujeres;16;Adolescencia;12 a 17;25
2027;20;Sumapaz;Mujeres;17;Adolescencia;12 a 17;27
2027;0;Bogotá;Mujeres;18;Juventud;18 a 28;54220
2027;0;Bogotá;Mujeres;19;Juventud;18 a 28;55577
2027;0;Bogotá;Mujeres;20;Juventud;18 a 28;57068
2027;0;Bogotá;Mujeres;21;Juventud;18 a 28;57833
2027;0;Bogotá;Mujeres;22;Juventud;18 a 28;58644
2027;0;Bogotá;Mujeres;23;Juventud;18 a 28;59642
2027;0;Bogotá;Mujeres;24;Juventud;18 a 28;60985
2027;0;Bogotá;Mujeres;25;Juventud;18 a 28;62829
2027;0;Bogotá;Mujeres;26;Juventud;18 a 28;65920
2027;0;Bogotá;Mujeres;27;Juventud;18 a 28;69361
2027;0;Bogotá;Mujeres;28;Juventud;18 a 28;72288
2027;1;Usaquén;Mujeres;18;Juventud;18 a 28;3127
2027;1;Usaquén;Mujeres;19;Juventud;18 a 28;3220
2027;1;Usaquén;Mujeres;20;Juventud;18 a 28;3311
2027;1;Usaquén;Mujeres;21;Juventud;18 a 28;3361
2027;1;Usaquén;Mujeres;22;Juventud;18 a 28;3419
2027;1;Usaquén;Mujeres;23;Juventud;18 a 28;3516
2027;1;Usaquén;Mujeres;24;Juventud;18 a 28;3685
2027;1;Usaquén;Mujeres;25;Juventud;18 a 28;3937
2027;1;Usaquén;Mujeres;26;Juventud;18 a 28;4302
2027;1;Usaquén;Mujeres;27;Juventud;18 a 28;4673
2027;1;Usaquén;Mujeres;28;Juventud;18 a 28;4966
2027;2;Chapinero;Mujeres;18;Juventud;18 a 28;662
2027;2;Chapinero;Mujeres;19;Juventud;18 a 28;670
2027;2;Chapinero;Mujeres;20;Juventud;18 a 28;683
2027;2;Chapinero;Mujeres;21;Juventud;18 a 28;708
2027;2;Chapinero;Mujeres;22;Juventud;18 a 28;753
2027;2;Chapinero;Mujeres;23;Juventud;18 a 28;797
2027;2;Chapinero;Mujeres;24;Juventud;18 a 28;855
2027;2;Chapinero;Mujeres;25;Juventud;18 a 28;925
2027;2;Chapinero;Mujeres;26;Juventud;18 a 28;1033
2027;2;Chapinero;Mujeres;27;Juventud;18 a 28;1167
2027;2;Chapinero;Mujeres;28;Juventud;18 a 28;1286
2027;3;Santa Fe;Mujeres;18;Juventud;18 a 28;742
2027;3;Santa Fe;Mujeres;19;Juventud;18 a 28;763
2027;3;Santa Fe;Mujeres;20;Juventud;18 a 28;783
2027;3;Santa Fe;Mujeres;21;Juventud;18 a 28;793
2027;3;Santa Fe;Mujeres;22;Juventud;18 a 28;788
2027;3;Santa Fe;Mujeres;23;Juventud;18 a 28;787
2027;3;Santa Fe;Mujeres;24;Juventud;18 a 28;820
2027;3;Santa Fe;Mujeres;25;Juventud;18 a 28;888
2027;3;Santa Fe;Mujeres;26;Juventud;18 a 28;967
2027;3;Santa Fe;Mujeres;27;Juventud;18 a 28;1038
2027;3;Santa Fe;Mujeres;28;Juventud;18 a 28;1090
2027;4;San Cristóbal;Mujeres;18;Juventud;18 a 28;3142
2027;4;San Cristóbal;Mujeres;19;Juventud;18 a 28;3252
2027;4;San Cristóbal;Mujeres;20;Juventud;18 a 28;3376
2027;4;San Cristóbal;Mujeres;21;Juventud;18 a 28;3452
2027;4;San Cristóbal;Mujeres;22;Juventud;18 a 28;3507
2027;4;San Cristóbal;Mujeres;23;Juventud;18 a 28;3551
2027;4;San Cristóbal;Mujeres;24;Juventud;18 a 28;3578
2027;4;San Cristóbal;Mujeres;25;Juventud;18 a 28;3616
2027;4;San Cristóbal;Mujeres;26;Juventud;18 a 28;3693
2027;4;San Cristóbal;Mujeres;27;Juventud;18 a 28;3778
2027;4;San Cristóbal;Mujeres;28;Juventud;18 a 28;3835
2027;5;Usme;Mujeres;18;Juventud;18 a 28;3358
2027;5;Usme;Mujeres;19;Juventud;18 a 28;3417
2027;5;Usme;Mujeres;20;Juventud;18 a 28;3467
2027;5;Usme;Mujeres;21;Juventud;18 a 28;3447
2027;5;Usme;Mujeres;22;Juventud;18 a 28;3433
2027;5;Usme;Mujeres;23;Juventud;18 a 28;3437
2027;5;Usme;Mujeres;24;Juventud;18 a 28;3468
2027;5;Usme;Mujeres;25;Juventud;18 a 28;3520
2027;5;Usme;Mujeres;26;Juventud;18 a 28;3638
2027;5;Usme;Mujeres;27;Juventud;18 a 28;3778
2027;5;Usme;Mujeres;28;Juventud;18 a 28;3903
2027;6;Tunjuelito;Mujeres;18;Juventud;18 a 28;1217
2027;6;Tunjuelito;Mujeres;19;Juventud;18 a 28;1268
2027;6;Tunjuelito;Mujeres;20;Juventud;18 a 28;1331
2027;6;Tunjuelito;Mujeres;21;Juventud;18 a 28;1385
2027;6;Tunjuelito;Mujeres;22;Juventud;18 a 28;1438
2027;6;Tunjuelito;Mujeres;23;Juventud;18 a 28;1490
2027;6;Tunjuelito;Mujeres;24;Juventud;18 a 28;1535
2027;6;Tunjuelito;Mujeres;25;Juventud;18 a 28;1578
2027;6;Tunjuelito;Mujeres;26;Juventud;18 a 28;1638
2027;6;Tunjuelito;Mujeres;27;Juventud;18 a 28;1698
2027;6;Tunjuelito;Mujeres;28;Juventud;18 a 28;1732
2027;7;Bosa;Mujeres;18;Juventud;18 a 28;6320
2027;7;Bosa;Mujeres;19;Juventud;18 a 28;6382
2027;7;Bosa;Mujeres;20;Juventud;18 a 28;6435
2027;7;Bosa;Mujeres;21;Juventud;18 a 28;6371
2027;7;Bosa;Mujeres;22;Juventud;18 a 28;6305
2027;7;Bosa;Mujeres;23;Juventud;18 a 28;6261
2027;7;Bosa;Mujeres;24;Juventud;18 a 28;6244
2027;7;Bosa;Mujeres;25;Juventud;18 a 28;6275
2027;7;Bosa;Mujeres;26;Juventud;18 a 28;6464
2027;7;Bosa;Mujeres;27;Juventud;18 a 28;6731
2027;7;Bosa;Mujeres;28;Juventud;18 a 28;6998
2027;8;Kennedy;Mujeres;18;Juventud;18 a 28;7859
2027;8;Kennedy;Mujeres;19;Juventud;18 a 28;8014
2027;8;Kennedy;Mujeres;20;Juventud;18 a 28;8181
2027;8;Kennedy;Mujeres;21;Juventud;18 a 28;8247
2027;8;Kennedy;Mujeres;22;Juventud;18 a 28;8304
2027;8;Kennedy;Mujeres;23;Juventud;18 a 28;8359
2027;8;Kennedy;Mujeres;24;Juventud;18 a 28;8435
2027;8;Kennedy;Mujeres;25;Juventud;18 a 28;8586
2027;8;Kennedy;Mujeres;26;Juventud;18 a 28;8944
2027;8;Kennedy;Mujeres;27;Juventud;18 a 28;9387
2027;8;Kennedy;Mujeres;28;Juventud;18 a 28;9808
2027;9;Fontibón;Mujeres;18;Juventud;18 a 28;2319
2027;9;Fontibón;Mujeres;19;Juventud;18 a 28;2416
2027;9;Fontibón;Mujeres;20;Juventud;18 a 28;2542
2027;9;Fontibón;Mujeres;21;Juventud;18 a 28;2658
2027;9;Fontibón;Mujeres;22;Juventud;18 a 28;2798
2027;9;Fontibón;Mujeres;23;Juventud;18 a 28;2948
2027;9;Fontibón;Mujeres;24;Juventud;18 a 28;3112
2027;9;Fontibón;Mujeres;25;Juventud;18 a 28;3289
2027;9;Fontibón;Mujeres;26;Juventud;18 a 28;3516
2027;9;Fontibón;Mujeres;27;Juventud;18 a 28;3723
2027;9;Fontibón;Mujeres;28;Juventud;18 a 28;3869
2027;10;Engativá;Mujeres;18;Juventud;18 a 28;5143
2027;10;Engativá;Mujeres;19;Juventud;18 a 28;5302
2027;10;Engativá;Mujeres;20;Juventud;18 a 28;5488
2027;10;Engativá;Mujeres;21;Juventud;18 a 28;5606
2027;10;Engativá;Mujeres;22;Juventud;18 a 28;5729
2027;10;Engativá;Mujeres;23;Juventud;18 a 28;5854
2027;10;Engativá;Mujeres;24;Juventud;18 a 28;6001
2027;10;Engativá;Mujeres;25;Juventud;18 a 28;6198
2027;10;Engativá;Mujeres;26;Juventud;18 a 28;6541
2027;10;Engativá;Mujeres;27;Juventud;18 a 28;6935
2027;10;Engativá;Mujeres;28;Juventud;18 a 28;7291
2027;11;Suba;Mujeres;18;Juventud;18 a 28;7990
2027;11;Suba;Mujeres;19;Juventud;18 a 28;8297
2027;11;Suba;Mujeres;20;Juventud;18 a 28;8622
2027;11;Suba;Mujeres;21;Juventud;18 a 28;8836
2027;11;Suba;Mujeres;22;Juventud;18 a 28;9042
2027;11;Suba;Mujeres;23;Juventud;18 a 28;9271
2027;11;Suba;Mujeres;24;Juventud;18 a 28;9575
2027;11;Suba;Mujeres;25;Juventud;18 a 28;9939
2027;11;Suba;Mujeres;26;Juventud;18 a 28;10455
2027;11;Suba;Mujeres;27;Juventud;18 a 28;10980
2027;11;Suba;Mujeres;28;Juventud;18 a 28;11387
2027;12;Barrios Unidos;Mujeres;18;Juventud;18 a 28;697
2027;12;Barrios Unidos;Mujeres;19;Juventud;18 a 28;729
2027;12;Barrios Unidos;Mujeres;20;Juventud;18 a 28;770
2027;12;Barrios Unidos;Mujeres;21;Juventud;18 a 28;814
2027;12;Barrios Unidos;Mujeres;22;Juventud;18 a 28;879
2027;12;Barrios Unidos;Mujeres;23;Juventud;18 a 28;955
2027;12;Barrios Unidos;Mujeres;24;Juventud;18 a 28;1028
2027;12;Barrios Unidos;Mujeres;25;Juventud;18 a 28;1099
2027;12;Barrios Unidos;Mujeres;26;Juventud;18 a 28;1169
2027;12;Barrios Unidos;Mujeres;27;Juventud;18 a 28;1234
2027;12;Barrios Unidos;Mujeres;28;Juventud;18 a 28;1279
2027;13;Teusaquillo;Mujeres;18;Juventud;18 a 28;598
2027;13;Teusaquillo;Mujeres;19;Juventud;18 a 28;611
2027;13;Teusaquillo;Mujeres;20;Juventud;18 a 28;623
2027;13;Teusaquillo;Mujeres;21;Juventud;18 a 28;640
2027;13;Teusaquillo;Mujeres;22;Juventud;18 a 28;680
2027;13;Teusaquillo;Mujeres;23;Juventud;18 a 28;760
2027;13;Teusaquillo;Mujeres;24;Juventud;18 a 28;871
2027;13;Teusaquillo;Mujeres;25;Juventud;18 a 28;994
2027;13;Teusaquillo;Mujeres;26;Juventud;18 a 28;1129
2027;13;Teusaquillo;Mujeres;27;Juventud;18 a 28;1258
2027;13;Teusaquillo;Mujeres;28;Juventud;18 a 28;1368
2027;14;Los Mártires;Mujeres;18;Juventud;18 a 28;458
2027;14;Los Mártires;Mujeres;19;Juventud;18 a 28;458
